,county_fips,period_end,property_type,property_type_id,median_sale_price_yoy,median_list_price_yoy,median_ppsf_yoy,median_list_ppsf_yoy,homes_sold_yoy,new_listings_yoy,inventory_yoy,months_of_supply_yoy,median_dom_yoy,avg_sale_to_list_yoy,sold_above_list_yoy,date,year,month
156005,37121,2020-12-31,All Residential,-1,0.304347826086956,0.0191988622896421,0.287307669043803,0.286410990380844,0.0555555555555555,0.5,-0.213592233009709,-1.4,-13.0,0.0100715108560831,0.043859649122807,2020-12-31,2020,12
156017,21015,2014-12-31,All Residential,-1,0.142142857142857,0.158772515010007,0.0284984182291934,-0.0289801157554905,-0.0805369127516778,-0.0625,0.0164556962025317,0.600000000000001,-16.0,-0.0095500175776653,-0.061235487189536,2014-12-31,2014,12
156022,51007,2015-12-31,All Residential,-1,0.80872330758746,0.247082360786929,0.128640384961389,-0.122963493670396,1.0,1.0,0.0,-5.9,114.0,-0.0173929142692195,-0.25,2015-12-31,2015,12
156026,36069,2016-12-31,All Residential,-1,0.0428571428571429,-0.21143537820131,0.0386052924571189,-0.106387995164435,0.0642201834862385,-0.171428571428571,-0.275193798449612,-1.5,-2.0,0.0076348650799337,0.0790098070230939,2016-12-31,2016,12
156034,13009,2021-12-31,All Residential,-1,0.542285714285714,-0.27115987460815,0.21642094494791,-0.159380440118451,-0.344827586206897,-0.407407407407407,-0.5,-0.7,-52.0,0.0100984874306178,-0.0671506352087114,2021-12-31,2021,12
156062,48481,2014-12-31,All Residential,-1,0.173913043478261,-0.0176817288801571,0.323491965016045,0.472489316239316,0.307692307692308,0.1,-0.2,-3.2,-28.0,0.0023077970562249,0.0,2014-12-31,2014,12
156093,39011,2017-12-31,All Residential,-1,0.225114854517611,0.29468085106383,0.309073008072818,0.109793815073815,-0.269230769230769,0.818181818181818,0.0517241379310344,1.9,15.0,-0.0004200288175634,-0.0870445344129554,2017-12-31,2017,12
156100,39029,2016-12-31,All Residential,-1,-0.213483146067416,-0.22379269729093,-0.212223251639501,0.0007518960556109,-0.0138888888888888,-0.087719298245614,-0.0688836104513064,-0.3,21.0,0.0137897480695919,-0.012715179968701,2016-12-31,2016,12
156117,16007,2017-12-31,All Residential,-1,1.33771907216495,0.0921985815602837,1.00446325370136,0.155750969864022,-0.2,1.0,0.434782608695652,3.7,-153.0,0.0207794118318989,0.25,2017-12-31,2017,12
156119,48027,2012-12-31,All Residential,-1,0.15635827790832,0.043956043956044,0.0783007638378319,0.0100203167840307,0.048,0.0284552845528456,0.0766773162939298,0.100000000000001,6.0,-0.0010933759499306,-0.0029618320610687,2012-12-31,2012,12
156131,39095,2013-12-31,All Residential,-1,0.384615384615385,-0.154237288135593,0.319511411121826,-0.124890053400753,0.0537313432835822,-0.109195402298851,-0.0621242484969939,-0.800000000000001,15.0,0.0030887948585194,-0.0417572195678829,2013-12-31,2013,12
156133,55061,2021-12-31,All Residential,-1,0.185585585585586,0.0469043151969981,0.202462286236334,0.214608956474461,-0.454545454545454,0.333333333333333,0.242424242424242,1.9,-17.0,-0.0024383701412935,-0.113636363636364,2021-12-31,2021,12
156147,20103,2016-12-31,All Residential,-1,0.1275,-0.142011834319526,0.0131081081081081,0.0174237228672178,-0.105882352941176,-0.0943396226415094,,-0.9,-78.0,,,2016-12-31,2016,12
156148,47047,2012-12-31,All Residential,-1,-0.0318615060558188,-0.1872,0.082054903665073,0.0293780197769253,0.428571428571429,0.666666666666667,,-0.3,,0.0006744788767168,0.0321428571428571,2012-12-31,2012,12
156157,18041,2012-12-31,All Residential,-1,0.0122511308291204,1.5367418899859,0.871253086472956,0.696878680010744,0.0,0.0,0.428571428571429,6.0,-132.0,-0.137555956251847,-1.0,2012-12-31,2012,12
156160,21013,2021-12-31,All Residential,-1,-0.254658385093168,2.74396135265701,0.327938202134689,2.75078924570136,0.375,8.0,0.75,1.0,-25.0,0.0901408716766003,0.181818181818182,2021-12-31,2021,12
156165,15007,2019-12-31,All Residential,-1,0.10815129293709,-0.0132942354052415,0.114663312842018,0.124865588527443,0.0303030303030302,-0.224137931034483,0.0,-0.0999999999999996,21.0,0.0039144278215773,0.0271836007130124,2019-12-31,2019,12
156175,21077,2020-12-31,All Residential,-1,0.685379084142803,-0.234982332155477,0.591114632378866,-0.325777065603651,0.0,0.0,-0.619047619047619,-3.3,-13.0,0.0402427852898252,0.25,2020-12-31,2020,12
156188,48287,2019-12-31,All Residential,-1,-0.333333333333333,0.359712230215827,-0.112968846935593,0.851492805755396,-0.222222222222222,2.0,0.428571428571429,2.6,-44.0,0.0180973442187419,0.0,2019-12-31,2019,12
156200,41013,2020-12-31,All Residential,-1,0.422910662824207,0.424663127807268,0.323880310981634,0.338752599061368,0.966666666666666,0.578947368421053,-0.613445378151261,-3.2,-27.0,-0.0226011143291641,-0.0966101694915253,2020-12-31,2020,12
156212,40123,2017-12-31,All Residential,-1,-0.0016750418760469,-0.233488992661774,0.0391992104354756,-0.209428593947037,-0.09375,-0.0857142857142857,-0.0655737704918032,0.2,7.0,0.0104322906859259,0.0064655172413793,2017-12-31,2017,12
156219,36121,2012-12-31,All Residential,-1,-0.265700483091787,-0.104829210836278,-0.203292436713775,0.255848298125586,-0.125,-0.111111111111111,-0.287937743190661,-2.0,10.0,-0.0095750322168699,-0.0773809523809523,2012-12-31,2012,12
156234,33007,2020-12-31,All Residential,-1,0.4125,-0.0003447087211306,0.12036951100003,-0.0221201992228781,0.48936170212766,0.125,-0.409556313993174,-3.7,-15.0,0.0409156405718922,0.114893617021277,2020-12-31,2020,12
156237,17037,2014-12-31,All Residential,-1,0.0,-0.0688172043010752,0.150101554221123,-0.0116549450549451,0.153846153846154,0.245901639344262,0.0435835351089588,-0.5,16.0,-0.003076482398447,-0.0512820512820512,2014-12-31,2014,12
156249,27055,2021-12-31,All Residential,-1,0.539589442815249,0.043824701195219,0.0300348148831892,-0.0376085681665437,-0.166666666666667,-0.142857142857143,0.761904761904762,1.9,-25.0,0.024587173070639,0.0499999999999999,2021-12-31,2021,12
156263,12037,2013-12-31,All Residential,-1,-0.397260273972603,1.48402883896896,0.109483954185295,0.248067521141649,0.25,-0.5,0.0416666666666667,-2.0,2.0,-0.0903223435189608,0.0,2013-12-31,2013,12
156286,47011,2019-12-31,All Residential,-1,0.415820252385349,0.250949607495569,0.198003439344347,0.220667548409989,1.0,-0.5,0.0869565217391303,-1.0,-37.0,0.0249294042255557,0.15,2019-12-31,2019,12
156292,55079,2020-12-31,All Residential,-1,0.111111111111111,0.127418278852568,0.123518267929635,0.0805173133083019,0.330061349693252,0.214678899082569,-0.161645145863223,-1.0,-10.0,0.0222103248802707,0.200791207298576,2020-12-31,2020,12
156294,13157,2020-12-31,All Residential,-1,0.232796998749479,0.0254199999999999,0.115627219684017,0.0422613745477029,0.0923913043478261,-0.130434782608696,-0.512048192771084,-1.5,-14.0,0.0011774407665042,0.0299859398658879,2020-12-31,2020,12
156316,17119,2017-12-31,All Residential,-1,0.024,0.235844155844156,0.0767646048952763,0.11635204576402,0.0494699646643108,-0.0995475113122171,-0.0046838407494145,-0.2,0.0,-0.001662842698019,-0.0177630248301626,2017-12-31,2017,12
156324,13119,2014-12-31,All Residential,-1,0.0766580534022394,0.243243243243243,0.109580494622046,-0.124395582900633,-0.222222222222222,1.42857142857143,0.226190476190476,5.4,-145.0,0.0193645246591725,-0.19047619047619,2014-12-31,2014,12
156326,21203,2015-12-31,All Residential,-1,0.739130434782609,0.469387755102041,-0.168285873813512,0.226834748254595,-0.571428571428571,0.0,-0.0638297872340425,8.0,4.0,-0.0323084310773417,0.0,2015-12-31,2015,12
156329,55115,2019-12-31,All Residential,-1,0.549079754601227,0.0217874610938195,0.234582078415461,0.386378469148065,0.416666666666667,0.346153846153846,0.0454545454545454,-1.7,-15.0,0.0332519226189884,0.0514705882352941,2019-12-31,2019,12
156344,27029,2012-12-31,All Residential,-1,-0.815412186379928,-0.581409664512157,-0.679601196410768,-0.503460054307466,-0.75,0.0,-0.142857142857143,25.5,-233.0,-0.0937560886042247,-0.25,2012-12-31,2012,12
156345,04005,2019-12-31,All Residential,-1,0.0469880058685716,0.224032387235327,0.0647326365191349,0.168415924727765,0.4375,-0.0999999999999999,-0.331010452961672,-2.7,-40.0,0.0046835794159374,-0.0830745341614906,2019-12-31,2019,12
156352,18063,2016-12-31,All Residential,-1,0.109677419354839,0.0740082889283599,0.0541733744412731,0.125592191359582,0.0472103004291846,0.0625,-0.0813771517996869,-0.3,-9.0,0.0049741469806298,0.0131042003799338,2016-12-31,2016,12
156360,47169,2015-12-31,All Residential,-1,0.25875,0.180779834580544,0.425894166068946,0.296290608229089,-0.454545454545454,0.25,0.107142857142857,2.7,-197.0,0.0103692460402503,-0.0151515151515151,2015-12-31,2015,12
156361,36045,2019-12-31,All Residential,-1,0.188490408673895,-0.333827343460541,0.288027491408935,-0.354441524311708,0.0759493670886075,0.384615384615385,-0.0445344129554655,-1.1,31.0,-0.0182222964273448,-0.102010424422934,2019-12-31,2019,12
156364,31155,2015-12-31,All Residential,-1,0.555309734513274,-0.059171597633136,0.319465888050135,0.145115264857029,0.0909090909090908,0.3,-0.0392156862745097,-0.5,18.0,0.0159620272137634,0.0833333333333333,2015-12-31,2015,12
156373,13139,2015-12-31,All Residential,-1,-0.0610810810810811,0.341463414634146,0.0853156150625193,0.0946704102960704,-0.0614035087719297,0.311258278145695,-0.129720853858785,-0.3,4.0,-0.0013369183415145,-0.014182652893917,2015-12-31,2015,12
156375,13097,2013-12-31,All Residential,-1,0.0681818181818181,0.338538761851645,0.272850252201772,0.225262691281559,0.0,-0.0749999999999999,0.141791044776119,0.5,4.0,-0.0159828748885899,-0.100671140939597,2013-12-31,2013,12
156382,27117,2021-12-31,All Residential,-1,0.0246679316888045,-0.216546762589928,0.380585303887259,0.288970509584085,-0.125,0.333333333333333,-0.142857142857143,0.0,-85.0,0.0424131234568967,-0.107142857142857,2021-12-31,2021,12
156429,17135,2021-12-31,All Residential,-1,0.0998316689558311,-0.0307377049180327,0.650778926812395,-0.13793830283192,0.692307692307692,0.0,-0.116883116883117,-2.8,-24.0,0.0132420803711249,0.0279720279720279,2021-12-31,2021,12
156432,49033,2020-12-31,All Residential,-1,0.451612903225806,0.0381593714927048,0.398709980304551,0.180452033842157,0.666666666666667,0.6,-0.607843137254902,-6.5,-80.0,0.0480048488062458,0.3,2020-12-31,2020,12
156439,21097,2012-12-31,All Residential,-1,2.72340425531915,-0.340570455512984,1.515625,-0.295609511298691,0.0,1.0,0.36734693877551,2.0,26.0,0.0059425696514827,-0.111111111111111,2012-12-31,2012,12
156442,55091,2019-12-31,All Residential,-1,0.139887244538407,0.0869894099848713,-0.0608869687938442,0.226090696843776,-0.428571428571429,0.0,0.0810810810810811,4.7,-5.0,0.0095113819583986,0.107142857142857,2019-12-31,2019,12
156447,29049,2017-12-31,All Residential,-1,0.0572687224669603,-0.0831381733021077,0.231432424920714,-0.0693441159884756,-0.0526315789473684,1.5,,0.0,41.0,,,2017-12-31,2017,12
156454,05147,2021-12-31,All Residential,-1,0.511450381679389,,0.342937526719465,,-0.5,,-0.416666666666667,1.0,-20.0,0.0266666666666666,0.0,2021-12-31,2021,12
156459,48021,2017-12-31,All Residential,-1,0.0488372093023254,0.125432098765432,0.117150959718369,0.0873936923203668,0.0422535211267605,-0.0999999999999999,-0.0613207547169811,-0.3,-21.0,0.0239235682958055,0.102969166349448,2017-12-31,2017,12
156474,13247,2016-12-31,All Residential,-1,0.0168965517241379,0.184417441029307,0.0235793289990209,0.200792066572488,0.333333333333333,-0.0319148936170212,-0.258517034068136,-2.3,-3.0,0.00725574115267,-0.0104166666666666,2016-12-31,2016,12
156500,17083,2018-12-31,All Residential,-1,0.784431137724551,-0.0304709141274238,0.173869863013699,0.0278968288320542,-0.227272727272727,0.25,-0.234782608695652,0.0,-30.0,-0.0258045353340927,-0.0775401069518716,2018-12-31,2018,12
156520,44007,2020-12-31,All Residential,-1,0.138076923076923,0.132125330313326,0.137014928817351,0.140084477567868,0.210164835164835,0.310344827586207,-0.287049399198932,-0.9,-17.0,0.029047437393154,0.291980579012361,2020-12-31,2020,12
156533,13211,2016-12-31,All Residential,-1,0.257606490872211,0.365182591295648,-0.187637695100382,0.0036776034164973,0.214285714285714,0.444444444444444,0.0166666666666666,-1.4,-21.0,-0.0109249072289363,0.0462184873949579,2016-12-31,2016,12
156610,39009,2014-12-31,All Residential,-1,1.98947368421053,,1.44815861309324,,-0.666666666666667,,0.333333333333333,12.0,-74.0,0.0544831217591372,0.0,2014-12-31,2014,12
156619,28059,2018-12-31,All Residential,-1,0.191806331471136,0.0607071380920614,0.158045886943756,0.0889555711351908,0.0245901639344261,0.179775280898876,-0.0098730606488011,-0.2,-28.0,0.0032297880017675,-0.0847213114754098,2018-12-31,2018,12
156627,18115,2015-12-31,All Residential,-1,0.432800473653049,,-0.207016164847221,,0.5,,-0.666666666666667,-9.3,-106.0,0.0443834480531638,0.0,2015-12-31,2015,12
156644,29123,2013-12-31,All Residential,-1,-0.578110599078341,-0.0703125,-0.506602413771141,-0.108948879140416,0.0,0.0,-0.428571428571429,-1.5,66.0,-0.0659304206441746,0.166666666666667,2013-12-31,2013,12
156694,12107,2012-12-31,All Residential,-1,-0.195979899497487,0.111234705228031,-0.0797244511855178,-0.0425968359170612,0.0666666666666666,0.133333333333333,0.185534591194969,1.2,104.0,-0.0519765779990444,-0.0020833333333333,2012-12-31,2012,12
156730,40145,2014-12-31,All Residential,-1,-0.0260416666666666,0.352727272727273,0.0614408781880735,0.152727698520197,-0.168831168831169,-0.329113924050633,-0.110817941952507,0.399999999999999,0.0,-0.0120211266178965,0.0732548701298701,2014-12-31,2014,12
156755,48503,2012-12-31,All Residential,-1,-0.446351931330472,0.923937360178971,-0.493114578879863,0.43826907319392,-0.2,0.75,0.307692307692308,3.3,86.0,-0.170201787135279,-0.2,2012-12-31,2012,12
156763,06083,2013-12-31,All Residential,-1,0.357823129251701,0.436578171091445,0.109454102144133,0.128480300524034,-0.36027713625866,-0.349794238683127,-0.160045402951192,0.7,-31.0,0.0031129778529942,-0.0314904828207202,2013-12-31,2013,12
156764,36023,2020-12-31,All Residential,-1,0.327433628318584,0.593860684769776,0.326478801726326,0.512105780161666,0.344827586206897,1.08333333333333,-0.0434782608695651,-1.7,-1.0,0.0227578746269716,0.254641909814324,2020-12-31,2020,12
156769,39071,2013-12-31,All Residential,-1,-0.293793103448276,-0.336317135549872,-0.197916666666667,-0.199980654833873,-0.375,0.09375,-0.0481481481481481,3.5,-14.0,0.0073555003685032,0.055,2013-12-31,2013,12
156770,37105,2020-12-31,All Residential,-1,0.0167464114832536,0.0705352676338169,0.0794273705720489,0.0884043820855417,-0.0465116279069767,0.157894736842105,-0.309278350515464,-0.7,-30.0,-0.0017806123936102,0.108905275099263,2020-12-31,2020,12
156777,37149,2021-12-31,All Residential,-1,0.452513966480447,0.363499245852187,0.178411575782425,0.233432439078468,0.0,-0.461538461538462,-0.345794392523365,-0.9,-10.0,0.0331238908922277,0.153846153846154,2021-12-31,2021,12
156789,26005,2012-12-31,All Residential,-1,0.151396374326311,0.191395961369623,0.090647941270348,0.157188697318008,0.228260869565217,0.0327868852459016,-0.12621359223301,-1.9,-61.0,0.004938817532189,-0.015390534821085,2012-12-31,2012,12
156800,29073,2013-12-31,All Residential,-1,0.758241758241758,1.34722222222222,0.0163090647004218,1.09089038461538,-0.416666666666667,1.33333333333333,0.375,4.6,25.0,-0.0127611259676854,-0.0833333333333333,2013-12-31,2013,12
156804,40035,2020-12-31,All Residential,-1,-0.215909090909091,0.460132046724225,0.012014401685809,-0.0295788253873719,3.0,1.0,-0.0454545454545454,-16.7,-142.0,0.0588129496402878,0.0,2020-12-31,2020,12
156809,48049,2014-12-31,All Residential,-1,0.177777777777778,-0.0240641711229946,0.0311102831594634,0.0583511421784403,0.0,-0.0645161290322581,0.0076045627376426,0.0999999999999996,72.0,-0.0202139033568018,0.142857142857143,2014-12-31,2014,12
156815,21209,2013-12-31,All Residential,-1,0.0813511635984716,-0.0250156347717322,0.0804553164548866,-0.01840951526552,0.24,0.0212765957446807,-0.0243309002433089,-1.7,4.0,0.0305429265869997,-0.0103225806451612,2013-12-31,2013,12
156843,26075,2016-12-31,All Residential,-1,0.21775,0.0641492265696086,0.0973033708856716,0.006436669319068,0.381818181818182,0.0679611650485436,-0.127018299246502,-2.0,20.0,0.0146486864181466,0.0488038277511961,2016-12-31,2016,12
156844,55079,2019-12-31,All Residential,-1,0.0595160235448004,0.0345065562456867,0.0434262387387387,0.112751544402417,0.119505494505494,-0.21919770773639,-0.0456412596987676,-0.4,-3.0,0.0022063374517513,0.0117356569810557,2019-12-31,2019,12
156845,36083,2021-12-31,All Residential,-1,0.230769230769231,0.0,0.0855139410911576,0.0717542270531401,-0.118279569892473,-0.168674698795181,-0.282312925170068,-0.3,-11.0,0.012509847224851,0.0680566483084185,2021-12-31,2021,12
156886,39103,2019-12-31,All Residential,-1,0.045742092457421,0.0159624846958812,0.0036744781585922,0.0351301924070592,0.217647058823529,0.180851063829787,-0.0303687635574837,-0.5,-1.0,-0.006925321534748,0.0066780335322534,2019-12-31,2019,12
156887,13183,2014-12-31,All Residential,-1,-0.285458879618594,0.172532781228433,-0.432806013157123,-0.228902267185591,4.0,-0.4,0.125,-12.4,-69.0,-0.0282056520258768,-1.0,2014-12-31,2014,12
156888,40073,2021-12-31,All Residential,-1,-0.240661359461114,-0.0241379310344828,-0.139651100799009,0.162575965589821,1.0,-0.428571428571429,-0.535714285714286,-2.7,-107.0,-0.0351684796929994,-0.0625,2021-12-31,2021,12
156897,44009,2017-12-31,All Residential,-1,0.0649999999999999,0.0222206349206348,0.0762776810528007,0.0187636516895108,-0.0057803468208093,0.0804597701149425,-0.108416547788873,-0.5,-6.0,0.0157924024577499,0.0180467804812474,2017-12-31,2017,12
156913,54031,2020-12-31,All Residential,-1,0.433737348040195,0.934677419354839,0.0690044642120333,0.497959770114943,0.8,-0.75,-0.663551401869159,-8.7,-49.0,0.0197992448983131,0.111111111111111,2020-12-31,2020,12
156920,26155,2020-12-31,All Residential,-1,0.00390625,0.291759465478842,0.142410412440838,0.35122136811549,0.432098765432099,0.116666666666667,-0.443965517241379,-1.8,-40.0,0.013729699314579,0.131013197105151,2020-12-31,2020,12
156954,36049,2014-12-31,All Residential,-1,0.255813953488372,0.289400921658986,-0.201554368864119,0.453501624186434,0.0,0.1,0.385135135135135,8.2,62.0,-0.0263695409354441,-0.142857142857143,2014-12-31,2014,12
156983,26037,2020-12-31,All Residential,-1,0.1738509572331,0.152861445783132,0.0325736520289048,0.152229531751937,0.449275362318841,0.565217391304348,-0.469026548672566,-2.1,-19.0,0.0187353310283194,0.118115942028985,2020-12-31,2020,12
156994,26127,2021-12-31,All Residential,-1,0.485810810810811,0.460768614891913,0.301334483224751,0.521414279688589,-0.264705882352941,-0.2,0.0545454545454544,0.7,-18.0,0.0043556918824433,0.0929411764705882,2021-12-31,2021,12
156998,28121,2021-12-31,All Residential,-1,0.0981735159817351,0.197695852534562,0.122791570048626,0.118583600456838,-0.0452261306532663,0.107438016528926,-0.627118644067797,-1.3,-57.0,0.0074882675289881,0.111425548796615,2021-12-31,2021,12
157014,17031,2014-12-31,All Residential,-1,0.0481586402266289,0.0670223407802601,0.0473929817746867,0.0382713018177629,-0.0408205987021142,-0.0653238976592269,0.112806901128069,0.5,7.0,-0.0138324692738768,-0.0797207574816291,2014-12-31,2014,12
157015,23027,2020-12-31,All Residential,-1,0.415384615384615,0.13855421686747,0.15951088379025,0.467164310570813,0.552631578947368,0.4375,-0.446601941747573,-3.5,-38.0,0.0210995457752418,0.165923282783229,2020-12-31,2020,12
157047,40095,2017-12-31,All Residential,-1,0.0,2.26086956521739,0.526236497148959,1.3943661971831,0.428571428571429,4.0,2.625,5.3,2.0,0.0305552275356716,0.1,2017-12-31,2017,12
157061,20107,2014-12-31,All Residential,-1,1.06043956043956,0.24,0.784594381889717,-0.175233248515691,0.75,-0.142857142857143,,-8.7,64.0,,,2014-12-31,2014,12
157141,53055,2019-12-31,All Residential,-1,0.502967643116982,-0.142292490118577,0.0258781113653792,-0.0306356729870321,-0.115384615384615,0.2,0.0486111111111111,1.1,50.0,0.0257836341812939,-0.148829431438127,2019-12-31,2019,12
157146,12051,2019-12-31,All Residential,-1,0.228070175438597,0.142263759086189,0.246150003031286,0.010192960026355,0.277777777777778,0.0555555555555555,-0.222972972972973,-3.2,-11.0,0.01370427488632,-0.0120772946859903,2019-12-31,2019,12
157157,19099,2018-12-31,All Residential,-1,0.32967032967033,0.35,0.144174697867603,0.159396778164579,-0.214285714285714,-0.32258064516129,-0.241610738255034,-0.1,-46.0,0.0462463458683569,0.231601731601732,2018-12-31,2018,12
157158,48259,2013-12-31,All Residential,-1,0.118474576271187,0.247504873294347,0.0847689597834897,0.180894865758803,-0.25,0.0909090909090908,-0.0317460317460317,1.5,-20.0,-0.0075475605772109,-0.0416666666666666,2013-12-31,2013,12
157179,50017,2012-12-31,All Residential,-1,-0.0866309957618414,0.0938511326860842,0.22528124529772,0.498275498076975,0.6,0.0,0.342465753424658,-1.2,68.0,0.0129017652133819,0.125,2012-12-31,2012,12
157180,36099,2019-12-31,All Residential,-1,0.219226260257913,0.254416961130742,0.209022249541278,-0.0102903372742961,0.2,-0.285714285714286,-0.105769230769231,-1.3,11.0,-0.0587641831720373,-0.0333333333333333,2019-12-31,2019,12
157206,26133,2017-12-31,All Residential,-1,0.411764705882353,0.110606060606061,0.19851545634704,1.02538304728086,-0.222222222222222,0.714285714285714,0.0,1.7,-46.0,-0.0125318576105162,0.0476190476190476,2017-12-31,2017,12
157212,47031,2020-12-31,All Residential,-1,0.366060606060606,0.183435241801,0.189218682908986,0.106921216834899,-0.166666666666667,0.120689655172414,-0.527522935779816,-1.2,-35.0,0.0207015433796597,0.11025641025641,2020-12-31,2020,12
157256,48285,2016-12-31,All Residential,-1,0.346153846153846,2.0462962962963,0.658659076842894,-0.136792452830189,1.66666666666667,0.0,0.0769230769230768,-7.7,-396.0,-0.0073585624641389,0.125,2016-12-31,2016,12
157276,51059,2013-12-31,All Residential,-1,0.0513739545997611,0.0377750611246943,0.0513143347179396,0.0454889861174245,0.0253998118532454,-0.0621848739495798,0.0676532769556026,0.0999999999999998,1.0,0.0031340041718425,0.0179170945998429,2013-12-31,2013,12
157300,33015,2015-12-31,All Residential,-1,0.0218978102189781,-0.0293204553294239,0.0394316444421365,-0.0298063081659296,0.174934725848564,0.0118577075098813,-0.085590465872156,-1.0,-20.0,0.0044246089043876,0.0656222802436901,2015-12-31,2015,12
157305,48259,2014-12-31,All Residential,-1,0.0198514926504016,-0.0233917214869446,0.0534315039678816,-0.0137177585345883,0.277777777777778,-0.166666666666667,0.0368852459016393,-1.3,-20.0,0.0228015816891081,0.0434782608695652,2014-12-31,2014,12
157311,32001,2013-12-31,All Residential,-1,0.380722891566265,-0.221818181818182,0.242737222222222,-0.0891356430855926,-0.210526315789474,-0.55,-0.048780487804878,0.9,55.0,0.0386057308601782,0.0280701754385964,2013-12-31,2013,12
157321,06021,2017-12-31,All Residential,-1,0.0981366459627328,0.0804020100502511,-0.0191633812848601,0.189297859407599,-0.125,-0.307692307692308,-0.26865671641791,-0.7,40.0,-0.0295038716165557,-0.294642857142857,2017-12-31,2017,12
157336,42057,2019-12-31,All Residential,-1,0.0527512505684402,0.495416666666667,-0.180306649362125,0.782131973551408,6.0,1.66666666666667,-0.218181818181818,-24.4,5.0,-0.113276725824518,0.0714285714285714,2019-12-31,2019,12
157353,55009,2020-12-31,All Residential,-1,0.05,-0.0250125062531265,0.163696145124717,0.0825755249639543,0.204081632653061,0.146153846153846,-0.319054652880355,-1.2,-9.0,0.0203670529438594,0.18132134209616,2020-12-31,2020,12
157356,04019,2020-12-31,All Residential,-1,0.103738809899947,0.120833333333333,0.152600195560811,0.150499577043737,0.269285714285714,0.176823176823177,-0.245757753071972,-0.9,-2.0,0.0133746277325744,0.145721922984163,2020-12-31,2020,12
157362,45071,2019-12-31,All Residential,-1,-0.0083870967741935,0.817878787878788,-0.0411584605455197,0.222282495426217,-0.0909090909090909,-0.176470588235294,0.168831168831169,2.0,-5.0,0.0179706607080846,0.1,2019-12-31,2019,12
157430,47159,2018-12-31,All Residential,-1,-0.762663495838288,-0.125078173858662,-0.807992082523092,-0.147865705096969,-0.875,-0.6,0.0,11.4,-52.0,,-0.375,2018-12-31,2018,12
157435,55141,2020-12-31,All Residential,-1,-0.0639625585023401,0.81351689612015,0.0252829681994186,0.216105074123976,0.046875,0.0810810810810811,-0.109452736318408,-0.4,-1.0,0.0141544999275166,0.110307835820895,2020-12-31,2020,12
157460,27141,2013-12-31,All Residential,-1,0.100679831660731,0.0964827363665698,0.0794509115274004,0.153194830785655,0.0490196078431373,-0.159090909090909,0.0095238095238094,-0.0999999999999996,-6.0,0.002295944332021,-0.119296316657504,2013-12-31,2013,12
157470,06115,2015-12-31,All Residential,-1,0.199724201333027,,0.159018647837787,,-0.166666666666667,,-0.166666666666667,0.0,,0.0029667714556008,-0.122222222222222,2015-12-31,2015,12
157471,27085,2014-12-31,All Residential,-1,0.156521739130435,0.0349344978165939,0.556803480907785,0.131521673417568,0.482758620689655,0.2,-0.12707182320442,-2.5,-21.0,0.0224710503231899,0.036888532477947,2014-12-31,2014,12
157475,08037,2012-12-31,All Residential,-1,-0.0550502512562813,1.06414734836456,0.233809678750457,0.294641690669625,-0.357142857142857,0.0625,-0.211764705882353,1.3,54.0,0.0062356257616025,-0.174603174603175,2012-12-31,2012,12
157477,19077,2017-12-31,All Residential,-1,-0.0516677567037279,-0.390693251104368,-0.0349100440843559,-0.194589127617169,-0.133333333333333,0.125,-0.176470588235294,-0.2,-30.0,0.0208818046621782,0.0769230769230769,2017-12-31,2017,12
157507,26025,2019-12-31,All Residential,-1,0.156561085972851,0.0613010842368639,-0.0299295774647886,-0.106726946736565,0.112903225806451,-0.214953271028037,-0.201834862385321,-1.0,-6.0,0.0190308045601743,0.0608929406264609,2019-12-31,2019,12
157514,13021,2012-12-31,All Residential,-1,1.66552941176471,0.422187981510015,1.09796161086533,0.167029824280003,27.0,-0.583333333333333,-0.167832167832168,-277.5,-147.0,0.0525372352145916,0.107142857142857,2012-12-31,2012,12
157563,39123,2021-12-31,All Residential,-1,-0.0185758513931888,0.160414433726331,0.279530189567504,0.191699110702636,1.11111111111111,-0.333333333333333,0.169230769230769,-1.6,-31.0,0.0080096435288725,0.0730994152046783,2021-12-31,2021,12
157580,48331,2017-12-31,All Residential,-1,-0.277777777777778,-0.288833333333333,0.146357954383254,-0.167697879683829,-0.2,0.2,0.0545454545454544,1.8,-24.0,0.0371711392428247,0.375,2017-12-31,2017,12
157587,41061,2018-12-31,All Residential,-1,0.0744047619047618,-0.119979534407777,-0.0002524614996213,-0.0630422209369578,0.105263157894737,0.5,-0.261538461538461,-1.1,16.0,-0.0359493338845112,-0.110275689223058,2018-12-31,2018,12
157593,35053,2018-12-31,All Residential,-1,-0.848,-0.0044039999999999,-0.723158998785167,-0.310142279909349,-0.333333333333333,-0.6,-0.0555555555555555,5.0,73.0,-0.113917859252192,0.0,2018-12-31,2018,12
157606,39093,2020-12-31,All Residential,-1,0.148514851485148,0.163793103448276,0.145309750816933,0.142349135843391,0.308411214953271,0.0829493087557604,-0.437258687258687,-1.8,-18.0,0.0202468351056982,0.127703604806408,2020-12-31,2020,12
157638,26085,2017-12-31,All Residential,-1,0.192660550458715,-0.142244460328806,0.0396136924071563,-0.0481025238188754,0.461538461538461,0.125,-0.180645161290323,-5.2,-78.0,0.0525703274224263,0.0283400809716599,2017-12-31,2017,12
