,home_value_median,median_ppsf,median_list_price,median_list_ppsf,median_sale_price
10901,171100.0,106.664590470258,135449.5,96.1945031712474,183200.0
10902,165000.0,115.921063349926,136500.0,111.913357400722,175600.0
10903,177100.0,115.950683974531,174900.0,124.984375,200000.0
10908,141000.0,87.9029028919116,119900.0,54.4344103054946,129900.0
10909,142100.0,55.7553016089602,114900.0,15.1261672608936,136000.0
10910,149700.0,105.757931844888,112900.0,33.9262820512821,133000.0
10911,151200.0,99.3004115226338,111750.0,81.9251786464901,141000.0
10912,159600.0,112.244897959184,124900.0,102.964788732394,135000.0
10913,160800.0,102.292263610315,129950.0,111.842617682703,160000.0
10928,167000.0,78.8980579167552,139650.0,79.8869143780291,145000.0
10929,168800.0,85.2072337591871,148900.0,86.1408898305085,155000.0
10930,172000.0,87.3015873015873,157000.0,86.1590038314176,162250.0
10931,179900.0,88.9212827988338,169900.0,96.5579710144928,178400.0
10932,183000.0,94.850406303866,169950.0,101.328026811898,185000.0
10933,191000.0,103.402777777778,179450.0,104.190698018338,199990.0
10948,205900.0,117.732103170877,181900.0,125.084745762712,190000.0
10949,218800.0,119.823015749259,199900.0,133.553368168853,208424.0
10950,220200.0,127.419805993308,189900.0,140.508521745806,220000.0
10951,231500.0,141.630901287554,209900.0,145.065312046444,230000.0
10952,247700.0,147.457511499181,234950.0,163.860538342648,250000.0
10953,259600.0,153.625919452334,249450.0,159.73333662649,290000.0
10958,337200.0,189.903846153846,305000.0,169.301340860974,346250.0
10959,366700.0,183.069246156756,329000.0,202.539298669891,344000.0
10960,383400.0,191.09131403118,339900.0,178.951941991985,422500.0
10961,389600.0,227.458499698463,407411.5,221.90439265036,400000.0
10962,405900.0,229.747830644692,375000.0,232.631578947368,415000.0
10963,387200.0,275.820170109356,396950.0,260.373154226076,515000.0
10968,207200.0,107.869930458035,159900.0,101.955782312925,185000.0
10969,212000.0,110.852713178295,174900.0,105.808641636811,205000.0
10970,219500.0,121.030961791831,197950.0,118.001152721547,228500.0
10971,230700.0,129.590764452172,219000.0,131.402142161636,240000.0
10972,242900.0,134.01559454191,235000.0,137.986036196722,260000.0
10973,256000.0,143.094286492869,264900.0,144.182124789207,295900.0
10978,298300.0,163.220892274211,275000.0,160.740718984962,310750.0
10979,321700.0,170.435638404742,304900.0,192.757939613035,300000.0
10980,323200.0,176.556420233463,315000.0,194.510978043912,319500.0
10981,339400.0,190.023734543855,321999.5,198.160714285714,350000.0
10982,356000.0,209.689349112426,339000.0,200.765957446808,372500.0
10983,371700.0,199.281609195402,342450.0,204.714285714286,426000.0
11006,125800.0,79.4444444444444,140000.0,84.1463414634146,156000.0
11007,136000.0,86.475456084258,159900.0,88.0504641751964,151000.0
11008,132900.0,84.3442622950819,162400.0,87.7517033668014,164000.0
11009,142600.0,90.9401815694565,177500.0,95.9842519685039,177450.0
11010,146300.0,95.7741596638655,179900.0,102.377049180328,180750.0
11011,164600.0,102.264528272292,190515.0,109.14617297596,221990.0
11025,271100.0,89.2397494305239,249900.0,125.498518518519,467500.0
11026,277800.0,171.07804290062,424950.0,136.869565818029,359999.0
11027,272400.0,125.127681307457,469000.0,137.941176470588,177000.0
11028,305300.0,102.92439458005,170000.0,123.546511627907,325750.0
11029,312200.0,107.595466700209,410000.0,157.458292778019,286250.0
11030,320100.0,170.958542636848,342449.5,173.530079647517,385000.0
11035,155100.0,96.6683751922091,199900.0,101.174345076784,207581.0
11036,164700.0,102.820579730024,204900.0,106.505888951206,215370.0
11037,174500.0,108.745607870696,226707.5,110.006870926584,233400.0
11038,184500.0,120.529801324503,235023.0,122.007212976796,246952.5
11039,195900.0,125.499280602178,254293.0,130.973567497544,255000.0
11040,215500.0,134.101874222125,257142.5,135.166349123108,289264.0
11045,249700.0,144.863295302703,270000.0,152.035623409669,318181.5
11046,278600.0,162.93828320802,291000.0,164.726816421849,310500.0
11047,286000.0,168.773149629865,324316.0,172.771956590664,343440.0
11048,330300.0,174.897844827586,332980.0,178.612703766161,349999.0
11049,339900.0,183.544303797468,359900.0,190.086029026933,341250.0
11050,342500.0,184.075342465753,355000.0,195.955882352941,387500.0
11101,163000.0,93.9917387517318,176910.0,97.8260869565217,186250.0
11102,176200.0,97.8781528661288,210000.0,105.301379811184,219950.0
11103,180300.0,106.244443599011,229129.0,110.59599180978,224900.0
11104,203900.0,115.965123271197,235000.0,120.15723120142,235000.0
11105,219400.0,120.772946859903,232606.0,121.739130434783,240000.0
11106,226900.0,125.482625482625,249999.0,131.636605977526,273700.0
11135,160100.0,86.0068259385665,187675.0,93.8297495665909,174900.0
11136,161200.0,87.6153875790923,239500.0,99.7710256763585,195500.0
11137,173400.0,97.9274364223016,219000.0,101.066666666667,206000.0
11138,182300.0,102.631578947368,205000.0,106.859688195991,224000.0
11139,192700.0,108.847537138389,225000.0,114.549839228296,237500.0
11140,215500.0,114.741714285714,230495.0,121.283685888148,250000.0
11145,102100.0,40.5203663182671,189900.0,79.9242424242424,100000.0
11146,119900.0,23.8151940938319,185000.0,82.0763087843833,103500.0
11147,126000.0,71.5399127236694,55000.0,50.0,60100.0
11148,129400.0,48.372513562387,88150.0,53.9004928675337,192450.0
11149,111400.0,94.4727692112629,150100.0,89.12586843719384,244000.0
11150,121700.0,97.5506445672192,95000.0,95.0950950950951,134900.0
11162,157000.0,106.174009394813,170700.0,114.261931187569,163000.0
11163,170900.0,109.921484653819,164900.0,116.136356589147,175000.0
11164,175500.0,115.214646464646,179900.0,118.374795249795,188000.0
11165,176400.0,122.58764186633,199900.0,124.637662337662,195000.0
11166,187000.0,127.215916053922,209900.0,133.266666666667,205000.0
11167,202800.0,133.243750577521,219900.0,141.542473919523,235000.0
11176,161000.0,102.161100196464,259000.0,99.7727891156463,264990.0
11177,159600.0,106.458481192335,279500.0,116.284807895664,245000.0
11178,184000.0,110.674906357794,279976.0,117.7713940127,300127.0
11179,187700.0,115.654205607477,254087.5,114.173698329342,276694.5
11180,211500.0,117.871224520161,230302.0,125.682649006192,318990.0
11181,232500.0,127.976684991073,277449.5,128.923416995204,328900.0
11186,92100.0,50.933734939759,155000.0,88.013411567477,119250.0
11187,89100.0,73.4143049932524,117500.0,65.4434626912148,113750.0
11188,91600.0,70.2410970326259,126500.0,66.6296296296296,139900.0
11189,87000.0,79.5454545454545,149500.0,89.961811238407,142500.0
11190,95500.0,83.8819801952345,194450.0,96.3490569475418,171450.0
11191,116900.0,100.240494915582,180000.0,108.838002976786,182000.0
11221,137200.0,78.2808830436825,175000.0,89.863608183509,163987.5
11222,159700.0,91.7968354346764,140700.0,89.9578272604588,164950.0
11223,152200.0,89.1953237240486,149900.0,94.4856007944389,221000.0
11224,160800.0,107.244995233556,195000.0,102.053622361666,217000.0
11225,165800.0,110.596748251145,179900.0,101.5854374633,215000.0
11226,166300.0,109.689629068887,189000.0,120.861678004535,275000.0
11231,88900.0,64.4549141796442,55000.0,32.3529411764706,150000.0
11232,96100.0,105.392156862745,152000.0,81.739643150123,154000.0
11233,95800.0,81.3413014608234,95000.0,67.2800718132855,132500.0
11234,92800.0,74.5087891950591,169900.0,73.2666666666667,157500.0
11235,99500.0,67.4724986139885,139900.0,56.869918699187,200000.0
11236,88600.0,83.5322195704057,156249.5,95.5453872264696,229000.0
11241,108600.0,77.0,135000.0,82.9924021040327,140000.0
11242,134100.0,86.3773681743286,144900.0,84.1848067525544,143000.0
11243,143100.0,90.8726981585268,174900.0,92.1607378129117,163000.0
11244,154800.0,95.3757225433526,161950.0,93.6441702951137,157000.0
11245,152200.0,102.936248385013,167450.0,107.745009738746,178500.0
11246,158800.0,109.445585215606,176000.0,111.687203791469,238000.0
11251,121200.0,73.5711435648997,169915.0,80.4279472766991,157000.0
11252,130100.0,82.2916666666667,164900.0,84.4348835995407,163490.0
11253,129200.0,88.1101055759527,175990.0,91.3179932101094,175000.0
11254,136500.0,89.9805447470817,181990.0,99.3501529051988,179950.0
11255,153300.0,95.3147613344174,193990.0,98.5917068937272,200000.0
11256,158800.0,106.148867313916,199440.0,108.974358974359,220000.0
11280,162900.0,96.3367609254498,225242.5,101.846409161737,220000.0
11281,171200.0,103.806228373702,210950.0,104.550309092345,237550.0
11282,180700.0,109.612163353115,224077.5,110.566869935253,255000.0
11283,199400.0,117.633492511396,272839.5,122.734761120264,259865.5
11284,219500.0,123.595620981943,244950.0,126.561980428629,270000.0
11285,236500.0,128.54415274463,293485.5,132.535726154869,299450.0
11290,139300.0,72.9600694444444,114900.0,76.4090177133655,123750.0
11291,128700.0,70.4640795348082,83500.0,66.8286755771567,118556.0
11292,127600.0,66.5680473372781,124250.0,86.1564041578577,139900.0
11293,155200.0,81.4582739960125,169000.0,89.7844634036821,159500.0
11294,152500.0,93.4322033898305,188500.0,94.3972300912811,154500.0
11295,160700.0,108.365788717162,174900.0,104.237902164243,180000.0
11318,165100.0,93.9980158730159,157900.0,98.9369501466276,165000.0
11319,169600.0,97.6680988217133,146400.0,97.1741084194616,174900.0
11320,173000.0,100.348579935526,184900.0,105.769230769231,195800.0
11321,175500.0,110.441988950276,189900.0,114.287718683714,204500.0
11322,197200.0,109.746438487473,204900.0,120.0,220150.0
11323,192900.0,121.657754010695,219900.0,125.427973289872,265750.0
11328,137800.0,58.1187917277316,92725.0,79.0269588414881,168554.0
11329,154000.0,77.209653092006,459900.0,119.38202247191,99300.0
11330,147400.0,83.7078645881401,187900.0,117.13532513181,190000.0
11331,166100.0,84.1915550978373,242450.0,97.3281928890521,162450.0
11332,166300.0,93.30432588404,197450.0,107.978758169935,230000.0
11333,165300.0,111.778903314786,247000.0,131.806166015649,250774.5
11408,171700.0,114.418651891597,207500.0,119.230769230769,233084.5
11409,188200.0,126.111996779388,258999.0,140.750670241287,240000.0
11410,213300.0,140.154577883472,255000.0,149.712066735644,271500.0
11411,250200.0,155.793573515093,279900.0,164.529914529915,291667.0
11412,277100.0,168.675822876484,284949.5,175.985570192432,325000.0
11413,290400.0,190.465438087401,315000.0,188.134206219313,332990.0
11582,163100.0,90.0786448880823,167000.0,92.6864365473236,166500.0
11583,168900.0,91.6733511594919,159900.0,92.5411522633745,170000.0
11584,174100.0,98.0739818200616,203500.0,104.651162790698,188000.0
11585,180200.0,104.303818896094,207950.0,108.398854447439,199732.5
11586,191300.0,111.744084136722,194995.0,116.571204718192,225000.0
11587,202600.0,121.201187496916,201950.0,123.431223303338,249900.0
11681,147000.0,92.7769643728648,180050.0,104.025423728814,182450.0
11682,148800.0,103.721933974945,181427.5,101.764205796487,200400.0
11683,164100.0,112.210063697348,219900.0,119.888734353268,248000.0
11684,188600.0,129.836629406707,255115.0,135.237180222554,254957.0
11685,213300.0,138.051846743842,239000.0,137.919463087248,251140.0
11686,210100.0,141.289881494986,280340.0,149.325926757191,283490.0
11709,144700.0,82.983826675146,140000.0,88.0060346995222,162300.0
11710,155600.0,89.6990740740741,153900.0,90.4905660377358,157650.0
11711,159500.0,90.6655776158164,163500.0,97.5662020905923,170000.0
11712,167600.0,97.3365617433414,184999.0,104.304347826087,179450.0
11713,181000.0,103.206003529761,182950.0,103.511111111111,209875.0
11714,174600.0,113.994978538984,216500.0,115.71125079814,230000.0
11762,153200.0,30.5623471882641,324950.0,141.82793807178,169000.0
11763,157300.0,89.6551724137931,130000.0,102.0,240000.0
11764,160400.0,100.544616673649,222450.0,102.308075601375,197750.0
11765,162000.0,101.038752579684,252400.0,133.058383609854,215000.0
11766,173000.0,113.756613756614,213200.0,137.622665208055,280000.0
11790,151000.0,94.9913644214162,156900.0,92.7374301675978,162000.0
11791,165700.0,98.4281091077208,179450.0,99.7352553975777,189500.0
11792,169500.0,110.327635327635,195475.0,116.805066412805,203000.0
11793,172300.0,122.65625,189900.0,127.365930599369,210850.0
11794,218500.0,128.165336167125,219000.0,138.888888888889,242450.0
11795,244100.0,141.984109992246,242355.0,146.795827123696,286340.0
11799,159500.0,94.6800680178917,183728.5,99.8749027850762,183900.0
11800,168600.0,105.074320861097,197000.0,108.530335208626,215000.0
11801,178400.0,114.264093832766,236900.0,118.171984856679,244375.0
11802,216600.0,126.952380952381,249900.0,130.855539971949,247202.5
11803,234300.0,135.341231028159,272695.0,135.685284551431,285000.0
11804,259000.0,140.054331421672,280862.5,146.295068035485,299440.0
11818,154500.0,98.8700564971751,179900.0,108.431237042156,156000.0
11819,166100.0,98.5729125445192,179900.0,100.0,185000.0
11820,164800.0,111.607142857143,199850.0,119.864719469858,199000.0
11821,185900.0,127.663906142167,234950.0,127.136369315342,202500.0
11822,186800.0,122.96705067451,239900.0,123.182056663169,241000.0
11823,197600.0,130.434782608696,259900.0,160.25919704904,316500.0
11828,130700.0,74.9166666666667,117000.0,72.1600660066007,146000.0
11829,135800.0,79.1287878787879,124900.0,73.4648487478012,159000.0
11830,141200.0,85.7142857142857,135000.0,80.0,160900.0
11831,148600.0,89.25,139900.0,85.0,160000.0
11832,157700.0,93.75,138500.0,89.2857142857143,189900.0
11833,170900.0,100.0,164177.5,97.5,222000.0
11857,178000.0,102.114635503617,199900.0,104.478948939982,205500.0
11858,188700.0,103.732638888889,239900.0,109.849056603774,251781.0
11859,210600.0,118.583196046129,264900.0,122.591857000993,283950.0
11860,238400.0,128.790799716009,287248.5,133.597883597884,273577.0
11861,250700.0,136.350787739776,300000.0,140.028039459875,303397.5
11862,275300.0,146.61783929091,295000.0,144.895330112721,324855.0
11932,352000.0,137.953427295049,414950.0,144.565359477124,398598.0
11933,379900.0,148.601843152685,436450.0,151.237623762376,438315.0
11934,427800.0,156.790247400502,427190.0,161.170814479638,483257.0
11935,451400.0,165.413533834586,476380.0,170.579449047053,492000.0
11936,462000.0,174.399337199669,500242.0,186.092066601371,519823.0
11937,488600.0,184.521853434111,534900.0,191.053540587219,569995.0
11941,207200.0,110.455730512328,239000.0,110.755336617406,250000.0
11942,233400.0,117.139407732231,279900.0,123.046809928369,290000.0
11943,234800.0,126.704953338119,299900.0,131.47605083089,299900.0
11944,260200.0,134.560906515581,309900.0,139.174267882861,324000.0
11945,276700.0,144.484117980715,344900.0,151.603119584055,338300.0
11946,320100.0,153.66930214449,339900.0,151.668833983528,372250.0
11991,126300.0,99.2018244013683,169900.0,108.147676639083,189450.0
11992,156900.0,112.042585745251,199900.0,116.666666666667,215000.0
11993,182300.0,115.831517792302,202500.0,120.843307194297,225500.0
11994,180900.0,129.401291267306,227900.0,131.404250002211,235000.0
11995,171600.0,133.577819785759,259900.0,138.983957219251,244000.0
11996,186700.0,140.784863349685,272450.0,146.963468094779,286995.0
12003,127700.0,76.2849685974941,147900.0,71.6453674121406,141500.0
12004,133200.0,75.9838761675388,137900.0,73.3240223463687,149900.0
12005,141100.0,78.009414929388,154000.0,81.2605060829741,159000.0
12006,147200.0,82.0542191676212,165965.0,85.9459459459459,160000.0
12007,153500.0,86.2556561085973,165000.0,86.9484151646986,174900.0
12008,162100.0,94.203460620525,174450.0,95.2420730736358,207000.0
12013,133500.0,90.2487927147984,169900.0,91.025641025641,182000.0
12014,142100.0,94.94345252878,192700.0,97.6671962570056,194500.0
12015,150200.0,102.072062152693,198500.0,103.68465733624,206250.0
12016,160100.0,108.04234934196,204900.0,109.927729174591,215000.0
12017,169700.0,111.848958333333,215500.0,114.475717209672,222400.0
12018,185900.0,117.331288343558,222250.0,123.134284938521,246900.0
12041,150300.0,90.0681596884128,195000.0,93.6004162330905,214000.0
12042,164300.0,98.0911983032874,229000.0,101.289759269592,220000.0
12043,174800.0,103.825136612022,225091.0,103.101736410928,234000.0
12044,195200.0,108.648755432635,229900.0,111.604281326044,247450.0
12045,205600.0,112.759643916914,249900.0,117.974549310711,250000.0
12046,226600.0,116.666666666667,240950.0,123.257578951305,262500.0
12137,232100.0,106.024026827666,265000.0,109.304084720121,278500.0
12138,261800.0,115.511551155116,299900.0,121.715610510046,309990.0
12139,288100.0,126.884047686631,320000.0,129.261213720317,323150.0
12140,323500.0,133.268183416878,339000.0,137.52925002925,330000.0
12141,340600.0,135.56473275802,342110.0,141.062066719295,340000.0
12142,354100.0,139.456840869055,335000.0,145.129427430978,365000.0
12157,230100.0,118.361743215516,295983.0,125.891891891892,275000.0
12158,239300.0,123.076923076923,327339.5,135.958528213869,299500.0
12159,268200.0,135.218209562564,314450.0,138.543358309146,295000.0
12160,282300.0,139.814581982827,329945.0,139.585698666406,306741.0
12161,286900.0,140.028926122371,299900.0,153.057349031523,329000.0
12162,308600.0,148.399824638317,315000.0,155.839743589744,333450.0
12187,106900.0,58.5748086991542,119900.0,65.6742556917688,92500.0
12188,113700.0,69.9626865671642,125450.0,73.3944110797892,100000.0
12189,99300.0,60.9418282548476,164450.0,83.5413115278074,120000.0
12190,115200.0,60.790273556231,148200.0,83.7662217621178,152450.0
12191,118100.0,84.9759334199431,126300.0,59.7670790014119,111500.0
12192,133100.0,75.0324243492136,239900.0,95.0987564008778,150388.0
12197,135500.0,96.640826873385,167250.0,93.9293431830745,190000.0
12198,145800.0,100.746434937611,175200.0,102.616875712657,214524.0
12199,154300.0,113.659022931206,209900.0,117.806827815414,233000.0
12200,175000.0,126.737530662306,215000.0,124.103468630934,240000.0
12201,196300.0,132.450331125828,229000.0,130.794392523364,248375.0
12202,216300.0,139.664804469274,237950.0,136.802196259664,286000.0
12216,205000.0,103.986666472318,250000.0,107.843215344651,257500.0
12217,224600.0,114.197373154059,274995.0,116.738093550967,282500.0
12218,251400.0,124.25068119891,295000.0,126.7087276551,297475.0
12219,280600.0,131.264786758695,320000.0,138.053427984308,304870.0
12220,305200.0,136.054421768707,319900.0,141.128528225806,317995.0
12221,314300.0,139.480636060528,319013.0,143.188542227004,345000.0
12249,145900.0,87.2359963269054,195450.0,93.2261171432729,198000.0
12250,167100.0,95.8460446551546,209947.5,103.31849934155,218301.0
12251,167300.0,103.468547912992,222450.0,104.131601913756,243999.0
12252,190400.0,114.173228346457,248950.0,118.650941547631,281000.0
12253,209000.0,122.429906542056,249450.0,120.900361663653,276000.0
12254,230200.0,125.748502994012,279900.0,132.742078457442,285000.0
12259,114900.0,84.6175478065242,139500.0,86.9225927647378,143000.0
12260,114000.0,82.9896907216495,150223.5,93.2396974233709,151000.0
12261,119700.0,88.4615384615385,158975.0,91.0239684175482,158250.0
12262,122300.0,92.4741062872454,157247.5,92.5872019666163,157290.0
12263,123900.0,95.4240390482001,167950.0,93.9019033674963,171500.0
12264,125500.0,99.9767441860465,173995.0,98.9896073903002,184950.0
12309,210400.0,104.028196419492,279000.0,105.235464351486,286875.0
12310,239400.0,106.675843083276,280000.0,109.89010989011,279900.0
12311,258800.0,106.515580736544,280000.0,110.979867005008,279000.0
12312,264000.0,107.74606872452,285000.0,113.117647058824,281981.0
12313,276900.0,111.39038793547,289900.0,116.206428990967,279852.5
12314,285600.0,113.540778630293,285000.0,117.622178810825,305000.0
12330,151200.0,94.9615435754247,195231.5,96.8891026004785,195000.0
12331,174700.0,101.308196721311,205000.0,107.110300820419,220000.0
12332,184600.0,107.638888888889,229900.0,112.33222050433,222717.0
12333,206400.0,115.803814713896,221000.0,119.871248423165,217500.0
12334,202300.0,117.137142857143,229990.0,123.543123543124,259000.0
12335,222200.0,127.932525692371,241995.0,130.85775862069,270000.0
12370,109100.0,70.0685453160701,107950.0,67.5445610234454,147000.0
12371,112300.0,78.6128776926323,149950.0,88.0495443031097,146400.0
12372,125200.0,85.3510895883777,149450.0,83.6224905063211,150000.0
12373,139500.0,93.9345142243693,177000.0,105.15873015873,172000.0
12374,163100.0,103.195390256679,152449.5,101.827497492696,185000.0
12375,167900.0,109.080188679245,173949.5,106.937903134916,225000.0
12386,165900.0,93.497662558436,192450.0,96.3883999617073,197138.0
12387,173900.0,98.2318271119843,226250.0,102.655618698327,221225.0
12388,182300.0,102.686917723209,229450.0,107.12369866172,223500.0
12389,190000.0,114.743522917724,230700.0,114.198633304812,235575.0
12390,210200.0,118.261750704567,260000.0,123.253082795068,240000.0
12391,224100.0,115.320988943245,249900.0,123.123071402942,250000.0
12407,142100.0,88.944718968038,195265.0,91.0521955260978,195000.0
12408,156000.0,94.2532792142809,199000.0,96.5550547327753,211900.0
12409,166600.0,98.7006237006237,200000.0,100.061485543722,215990.0
12410,174000.0,101.730500764071,215000.0,105.19801980198,225000.0
12411,187100.0,108.234279844449,220000.0,110.09483022331,241490.0
12412,197400.0,112.976113621691,232000.0,113.792951754856,259900.0
12427,183400.0,110.500787401575,238950.0,120.683252877831,242500.0
12428,203900.0,121.136781447791,238900.0,124.9375,250000.0
12429,222500.0,130.010075936362,278324.0,134.086240310078,266725.0
12430,234400.0,132.385120350109,299990.0,149.441843716241,266881.0
12431,246900.0,135.740554998328,291016.0,143.340691685063,270000.0
12432,268500.0,145.390070921986,284900.0,152.158130283441,311845.0
12437,86600.0,75.4734848484848,158500.0,85.1279317697228,141000.0
12438,108800.0,93.3257918552036,229250.0,110.568064182195,195500.0
12439,100400.0,117.946659019214,185000.0,102.293175975695,172250.0
12440,116000.0,90.2376488929259,145000.0,82.7205882352941,169500.0
12441,106300.0,97.8150406504065,147000.0,101.876019575856,163482.0
12442,119800.0,97.4212034383954,201000.0,121.948302125995,204500.0
12445,81700.0,70.8095007030781,140375.0,78.1932977173385,123500.0
12446,85200.0,75.6706528765352,149950.0,84.1269841269841,137950.0
12447,86100.0,81.3275529061931,135900.0,83.5755813953488,137000.0
12448,87500.0,79.9966901732745,150000.0,87.1901803070356,147000.0
12449,93400.0,86.2723046404934,145000.0,90.0678593460827,170000.0
12496,85500.0,70.5445544554455,139050.0,73.9644970414201,151150.0
12497,112400.0,80.824088748019,144900.0,77.6699029126213,150000.0
12498,102700.0,88.0037054191755,161950.0,92.8725750422796,165000.0
12499,137300.0,96.7845659163987,139900.0,93.3441558441558,195000.0
12500,144100.0,108.461199294533,165000.0,111.310124449818,197500.0
12501,133300.0,110.253086419753,169925.0,109.389400921659,218000.0
12525,118000.0,82.0270496725272,133900.0,76.4290301862556,157750.0
12526,135300.0,83.446466556863,150000.0,87.9705400981997,165000.0
12527,141900.0,95.036503650365,163500.0,94.5777027027027,194900.0
12528,154200.0,112.094395280236,225450.0,114.955306170101,208000.0
12529,163800.0,111.529051987768,219900.0,113.673222465562,235710.0
12530,172100.0,121.827411167513,231900.0,126.931610050094,245000.0
12549,127300.0,80.4480712166172,176990.0,87.5926147725379,180100.0
12550,145600.0,93.2829292256341,179900.0,90.7117741076185,200000.0
12551,163400.0,100.267558528428,201990.0,101.975780752071,226000.0
12552,182300.0,111.402912621359,229900.0,111.061552185549,227495.0
12553,190100.0,114.660917287338,224990.0,116.444740346205,239392.5
12554,215000.0,120.097385037893,235000.0,121.586607087445,260000.0
12613,80900.0,64.9926624366751,77400.0,51.4889126278695,140000.0
12614,106100.0,76.958738989337,129000.0,79.178674351585,152900.0
12615,94300.0,87.7581120943953,129900.0,81.7589249899719,152500.0
12616,99200.0,78.6331723831724,155000.0,100.401606425703,138000.0
12617,115700.0,92.436974789916,158000.0,99.7835738525914,180000.0
12618,141200.0,106.244931062449,175000.0,108.458566672757,191445.0
12689,187200.0,104.664327385225,245000.0,108.113590263692,245580.0
12690,201300.0,106.254086875292,269900.0,111.359196204298,246420.0
12691,225600.0,109.517601043025,245045.0,111.810216256525,250000.0
12692,235400.0,113.882863340564,275000.0,119.265527301992,256434.0
12693,245000.0,114.57334611697,259690.0,117.224603334003,260000.0
12694,264200.0,119.508117953966,270215.0,124.178349794414,286094.5
12729,172800.0,94.9324324324324,227550.0,107.711138310894,223000.0
12730,166700.0,106.461383139828,215000.0,104.584360252957,233250.0
12731,177100.0,114.050044745499,257450.0,117.460312306741,285000.0
12732,216100.0,126.626626626627,275000.0,124.879313323029,286000.0
12733,241300.0,130.690098585512,298450.0,137.021653107872,278000.0
12734,249800.0,132.175226586103,329000.0,146.902903740853,322100.0
12760,193500.0,94.4774075764491,275000.0,104.479103573592,252000.0
12761,233200.0,104.378531073446,269000.0,106.233155750548,261500.0
12762,243000.0,114.90747430957,288000.0,116.12620508326,284147.0
12763,266400.0,122.059476253884,316000.0,126.849673125254,272000.0
12764,284700.0,119.386982165578,278995.0,124.012659322327,304183.0
12765,299100.0,122.894856622667,313425.0,132.155100290243,319396.0
12822,145200.0,84.1053893905192,169999.5,86.0135557872784,180800.0
12823,153200.0,92.1820484801666,179900.0,94.1036652891446,205000.0
12824,168500.0,102.719441931988,199900.0,103.142537582572,225000.0
12825,186200.0,112.534309240622,220000.0,114.356087262491,233000.0
12826,210000.0,120.04996677451,235000.0,121.684504420661,245000.0
12827,227700.0,126.266157575291,239500.0,127.118644067797,270000.0
12832,110400.0,82.5877494838266,129450.0,78.1729572228672,150500.0
12833,114300.0,84.5499858597285,145999.5,86.7362750885478,154950.0
12834,108200.0,93.1006833168287,145000.0,86.1620833287093,154500.0
12835,122100.0,92.8749011665518,150000.0,95.8550613496932,182500.0
12836,130300.0,102.444444444444,175000.0,97.1143174250832,171000.0
12837,147300.0,109.576023391813,198250.0,113.019118545109,199000.0
12845,245600.0,148.725472277701,279000.0,150.760356581017,310000.0
12846,277100.0,162.536443148688,318875.0,168.434720387971,320564.0
12847,304100.0,170.334587115198,325000.0,179.871520342612,344000.0
12848,321400.0,176.537426265402,339911.0,178.864159242836,345000.0
12849,355200.0,186.727272727273,339900.0,183.456388799485,365000.0
12850,362300.0,198.317307692308,384975.0,200.489571706077,440000.0
12871,123600.0,101.851851851852,176900.0,104.471544715447,185450.0
12872,134100.0,109.60547193561,187500.0,110.433604336043,178200.0
12873,145800.0,107.037882686571,179900.0,102.757009345794,187900.0
12874,140300.0,87.5752599890531,170700.0,106.187357130297,173750.0
12875,144400.0,99.8885031528344,203000.0,108.843537414966,196300.0
12876,150500.0,113.496932515337,189900.0,105.8352402746,197000.0
12881,145400.0,101.29659643436,149950.0,98.3900420235119,157400.0
12882,100500.0,85.1712810886907,185000.0,84.3373493975904,171250.0
12883,147200.0,110.15625,184750.0,96.7332123411978,165000.0
12885,169400.0,117.660988659105,199700.0,118.165784832451,196450.0
12886,157300.0,114.824012754476,228750.0,120.280789566396,237450.0
12924,212300.0,108.769633507853,240000.0,114.206642066421,249900.0
12925,227000.0,119.626567935069,259945.0,122.603114392254,260000.0
12926,242000.0,130.946010605919,269900.0,133.830845771144,284000.0
12927,272500.0,133.637602652916,279000.0,139.584824624195,274965.5
12928,283000.0,137.325695439126,281950.0,145.58895120092,287389.0
12929,300200.0,144.752063492063,287900.0,146.420824295011,325000.0
12947,160800.0,118.032786885246,260000.0,130.934335665292,201495.0
12948,175700.0,116.283025019726,225000.0,128.032866118898,255000.0
12949,243500.0,136.939509051767,287450.0,140.604792696843,272500.0
12977,192900.0,76.3765541740675,174500.0,77.0191340840826,170275.0
12978,203400.0,83.4256351576963,173900.0,95.2443803282757,215600.0
12979,216000.0,92.6064406661069,212450.0,94.605865790799,228000.0
12980,218400.0,102.08719840119,224900.0,108.822794117647,245150.0
12981,258500.0,109.477510549681,275000.0,119.877942458588,261000.0
12982,279600.0,120.0,255000.0,135.92750533049,308500.0
13002,230600.0,92.1692607003891,224000.0,97.3763365908422,235000.0
13003,243900.0,102.941176470588,244900.0,106.09756097561,256900.0
13004,258600.0,109.353684532418,279949.5,111.826627507682,279000.0
13005,282800.0,120.932277924362,295000.0,122.86617832134,306625.0
13006,317300.0,130.737031010514,325000.0,136.991684280662,340000.0
13007,341400.0,139.850039463299,335000.0,147.843905762232,380000.0
13095,241500.0,105.667060212515,239900.0,114.348591549296,250950.0
13096,256800.0,116.203723212185,244996.5,119.8510715583,269000.0
13097,273700.0,126.683896295579,274900.0,128.636553631493,295750.0
13098,301700.0,137.994510509571,299900.0,144.731399335982,322000.0
13099,336500.0,153.179190751445,347395.5,158.649220425433,350000.0
13100,363400.0,161.930755762562,358935.0,171.885674280193,402000.0
