date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-10-01,34015,12.316834566100265,226500.0,2020,12.330500223905226,"Gloucester County, NJ",0.013665657804960318
2020-11-01,34015,12.326247459733562,227750.0,2020,12.336003815122204,"Gloucester County, NJ",0.00975635538864239
2020-12-01,34015,12.34222850044724,235000.0,2020,12.367340793126296,"Gloucester County, NJ",0.025112292679056125
2020-01-01,34017,13.083398712360108,525000.0,2020,13.17115354157376,"Hudson County, NJ",0.08775482921365274
2020-02-01,34017,13.085204994160627,500000.0,2020,13.122363377404328,"Hudson County, NJ",0.037158383243701465
2020-03-01,34017,13.084181008751022,550000.0,2020,13.217673557208654,"Hudson County, NJ",0.1334925484576317
2020-04-01,34017,13.086032370882652,522500.0,2020,13.166380262821104,"Hudson County, NJ",0.08034789193845171
2020-05-01,34017,13.08862877078734,549500.0,2020,13.216764052825813,"Hudson County, NJ",0.1281352820384729
2020-06-01,34017,13.09072667838416,493000.0,2020,13.108264453024827,"Hudson County, NJ",0.01753777464066708
2020-07-01,34017,13.090763978956456,517000.0,2020,13.155798153490567,"Hudson County, NJ",0.06503417453411053
2020-08-01,34017,13.080262979132426,540000.0,2020,13.199324418540456,"Hudson County, NJ",0.11906143940803027
2020-09-01,34017,13.079724950875713,505000.0,2020,13.132313708257497,"Hudson County, NJ",0.052588757381784035
2020-10-01,34017,13.075275283008848,550000.0,2020,13.217673557208654,"Hudson County, NJ",0.142398274199806
2020-11-01,34017,13.069189769433887,525000.0,2020,13.17115354157376,"Hudson County, NJ",0.1019637721398734
2020-12-01,34017,13.064399689355536,509500.0,2020,13.141185131644917,"Hudson County, NJ",0.07678544228938122
2020-01-01,34019,12.775994537827305,352000.0,2020,12.771386454580234,"Hunterdon County, NJ",-0.004608083247070738
2020-02-01,34019,12.770794806722813,340000.0,2020,12.736700896592344,"Hunterdon County, NJ",-0.03409391013046914
2020-03-01,34019,12.784129577902675,380000.0,2020,12.84792653170257,"Hunterdon County, NJ",0.06379695379989414
2020-04-01,34019,12.79860648986698,426639.0,2020,12.963693501375243,"Hunterdon County, NJ",0.16508701150826255
2020-05-01,34019,12.812375950257113,397450.0,2020,12.89282441900126,"Hunterdon County, NJ",0.08044846874414624
2020-06-01,34019,12.8089579582791,411330.0,2020,12.92715109101881,"Hunterdon County, NJ",0.11819313273971055
2020-07-01,34019,12.807912395398565,389866.5,2020,12.87355965181287,"Hunterdon County, NJ",0.06564725641430513
2020-08-01,34019,12.802058836430428,452000.0,2020,13.021437458814368,"Hunterdon County, NJ",0.21937862238394068
2020-09-01,34019,12.797419810999765,440000.0,2020,12.994530005894443,"Hunterdon County, NJ",0.19711019489467851
2020-10-01,34019,12.792504478164851,440000.0,2020,12.994530005894443,"Hunterdon County, NJ",0.20202552772959237
2020-11-01,34019,12.780489840370997,440000.0,2020,12.994530005894443,"Hunterdon County, NJ",0.2140401655234463
2020-12-01,34019,12.778540800383546,410000.0,2020,12.92391243868049,"Hunterdon County, NJ",0.145371638296945
2020-01-01,34021,12.432883827087725,250000.0,2020,12.429216196844383,"Mercer County, NJ",-0.003667630243342046
2020-02-01,34021,12.448419692479352,218000.0,2020,12.292250341771226,"Mercer County, NJ",-0.15616935070812588
2020-03-01,34021,12.473908705282136,250000.0,2020,12.429216196844383,"Mercer County, NJ",-0.04469250843775363
2020-04-01,34021,12.503194715274967,263000.0,2020,12.479909311159902,"Mercer County, NJ",-0.023285404115064523
2020-05-01,34021,12.524814572494671,270000.0,2020,12.506177237980511,"Mercer County, NJ",-0.018637334514160386
2020-06-01,34021,12.549581582738815,297000.0,2020,12.601487417784837,"Mercer County, NJ",0.05190583504602131
2020-07-01,34021,12.57112230725184,308500.0,2020,12.63947712232758,"Mercer County, NJ",0.0683548150757396
2020-08-01,34021,12.580885044883507,310000.0,2020,12.644327576461329,"Mercer County, NJ",0.06344253157782198
2020-09-01,34021,12.583821378667585,297500.0,2020,12.603169503967822,"Mercer County, NJ",0.019348125300236774
